time,device_id,login,channel,country,player,game
2015-01-01 11:15:25,fdb9b46516b6b1308f22396695ed9550e84b63cd,b2625bb01403a01cbb1a0e3b48a657780c0d6ce4,estelle,PE,,Dota 2
2015-01-01 22:55:23,1ffaac42fed5124c0c9bf90791fb12718388f3c8,77bef8d217c5b631dff79cd18f7527945b82627b,george,SE,,DayZ
2015-01-01 22:04:39,c3eb5e99778d22b8e52a106fa23a8ea912a281b8,6051534ef2789c68de4e320dfc1befbf64e15e9e,frank,US,,League of Legends
2015-01-01 19:58:23,ada18479331118a970d0b15d8c92b9473beb6618,d4ec39558ac524466fb73697c2d52b192bf4de17,frank,US,,League of Legends
2015-01-01 4:00:10,4f36c14b91e273b004233a4dcfe511630a1c8398,6f91f7d1cb387ee63b8eb1de94ff2f0191e4988c,frank,AE,,League of Legends
2015-01-01 20:51:09,c860dccf5db85491a4786c5cf835262530634008,2d769d1fccfb78812df920d35161aca2a0fa55f0,frank,US,,League of Legends
2015-01-01 20:09:50,5fdc0d18d0f58482116bbd3e33243d85becd92e3,9699b3bfb0a0c08b1c332cb2276f5c87be86c214,helen,CA,,Hearthstone: Heroes of Warcraft
2015-01-01 17:00:01,20c39edca9f007f1ed34d7bd28b3e359134e7b46,1c862b7bf79b4871ab8547fb0d56e24d6e0e425b,helen,AT,iphone_t,Hearthstone: Heroes of Warcraft
2015-01-01 20:20:17,6030d201acd82a969b321ac519582dc5103bbf51,d8c22c7a0abef8943d147e8dc11396e480d86aaa,george,US,ipad_t,DayZ
2015-01-01 20:14:17,fc0d393041dd7be274402ed0600351c6df709bce,958ba9b9681b61bc14d7181d1900d05959c40885,frank,US,,League of Legends
2015-01-01 18:03:15,6402fa65387a5eafd40af037c4c5294c0915ee63,9f8974f49465f0cbc510cfed6b278738e024f2d9,frank,US,,League of Legends
2015-01-01 8:06:36,e5c6dfb7effc2ab31278a44d9ea9436a4e46c228,4748ac16f506be79e7bc4980cd59b1e1db71d488,morty,US,,Heroes of the Storm
2015-01-01 12:13:07,a43f5926e46585547a6d6930bab45e01696e0adc,b7053ff0f4dfd03ffff452dcbc5b2f05e6e564c8,kramer,PL,android,Counter-Strike: Global Offensive
2015-01-01 16:46:53,784434e3ca3ece2261aece713167065fc1967e96,2f2744e21b2149eea247dfbe5381e9af1cb4ee35,frank,US,,League of Legends
2015-01-01 2:52:34,cf3cdcf6f8f69d73e22cbe43aa4f075aaa09abbe,1a028641d0804b153b4414ec40d62d56c74fa114,frank,IS,,League of Legends
2015-01-01 5:11:20,bd683d945ff0262ba6afeeb614295c037fdde49c,1da4e1e37afecf7f17d5ab359dd93c220177ed0d,frank,US,,League of Legends
2015-01-01 18:51:57,3ede47930916ee53310db7e72efc37f7bca47cb9,6f7472fe9db1c1d1e4da733e4721c25b3696b4a4,frank,,ipad_t,League of Legends
2015-01-01 20:10:31,797cb2539b847a7f61ea0f42f6d41e20b76fab99,7dea7e5220e2b0bf62758f21137231ac3d11ece6,frank,US,,League of Legends
2015-01-01 11:56:08,a388983ef2fa197aaf0057b26fe10cd8a3d8cc6d,e7cd8b63555f4dfc2daf80e92c2e752ce3170bfd,estelle,FR,,Dota 2
2015-01-01 20:47:40,ea513242befd2b7d3b5c385262f3720d55518f12,4eb89ca8ef69fb7ae44cc9c6f0535c1ad31bdb6d,frank,FR,,League of Legends
2015-01-01 13:38:45,8ee40eb762929c9b5536d60a980fd59ca8d062dd,f2afc7c04dd5a95b2db548dd2bba187efe156fed,estelle,PE,,Dota 2
2015-01-01 2:50:55,978d777711874d192ba3b853c009d2548079306e,4b66914d86ee6c85d19b7febeb561c75ba0a8c0a,susan,RU,,World of Tanks
2015-01-01 21:35:02,a8f2b43217deffd17fc5589f0933f90224a9f59e,75e990cf18fc10e69d6d765c555cf07543689f4c,frank,US,ipad_t,League of Legends
2015-01-01 22:53:38,7cdc40097a8f741cb198c9ae42209e16930e5283,cdbc2e9acabe4c3c384821811ac523eea86c0c3e,george,US,android,
2015-01-01 13:05:54,86af80b72659fe683b8ed7e25c68f4ac2476f036,647bb4446975b03638b6b40ecd4996b19e42ba11,morty,CA,,Heroes of the Storm
2015-01-01 21:45:10,8df76cf238aab1ce1069c9f4f49c6373550532ea,32505a967b85f23e1bb0c72e630967415220e90f,frank,US,,League of Legends
2015-01-01 12:55:43,56b9f2f2a5366c64774ecb211ac8d5fa7db4d443,f475bb468e6ba737040497f3ce43291714f33185,estelle,MK,,Dota 2
2015-01-01 17:14:26,270d622785b79f2f9a1eb507418529e830e2d69a,a0fbe43adde73eaef70a8c94e9b4e2d80461c278,morty,CA,,Heroes of the Storm
2015-01-01 15:44:24,0de12f170ba7e038bb354ea9fb63ec3e40961067,6ee6138e7f882e454bcb0b168bd5e055c4de0220,frank,US,,League of Legends
2015-01-01 12:34:24,25d84e1166ffd6d8dc30548a357030635b0a6d18,c44e0b04540d4838a0be25a3e772d073f586eb68,estelle,CO,,Dota 2
2015-01-01 4:10:40,95fe24364cd547de066a5ea6eaed8c63f3eaeec0,d7e42bfd048a5b287c4629409d37294cb555b683,frank,IT,,League of Legends
2015-01-01 11:50:01,3bf8527f55253addfaa6751c126120eb2720c123,90cabed4baeb59772383878d207dbb3c7349308b,estelle,TR,,Dota 2
2015-01-01 11:46:28,43aa181ede848a2a61046a240671f099110bae68,c0984990c9713166e47a1519abaef5d2e13a3237,estelle,NP,,Dota 2
2015-01-01 18:32:40,33bb1f14112f767b64047a2666ce0278324f514d,a017c9fb0e3a9aa374b7852d410784316da6b62f,frank,US,,League of Legends
2015-01-01 4:23:03,2f1622be41b8e23139780ba5188d81bbbda5091f,34a3e800b00a8d28032602b75164eb991619167b,frank,IL,,League of Legends
2015-01-01 18:12:52,1ff1334c33bb6a549060024ef37540b711d4f20a,2448408b8d49925ee5d1cad0a1083bb045c51db5,morty,US,,Heroes of the Storm
2015-01-01 11:46:29,b452d433f94ca4836de0491d58608e1b31c7857c,7e34720e3712b7aa9e34f4efb18a2576250179d1,estelle,GR,,Dota 2
2015-01-01 9:01:44,1d17a648a6dbc8bc52c0ccc9c9301f64bf04dbaf,fd30aa4bb20d335ec8014aaee2fe43b52d07655b,elaine,TW,,Gaming Talk Shows
2015-01-01 10:36:53,0634697cde4808ab7c27539fd75b39ad16db6ba3,9891437eff120d28d6e66835c61c86951996e0ca,elaine,TW,,Gaming Talk Shows
2015-01-01 11:57:01,dcffedc3f5a46a895d70d70d5c9c9abfdcb7c33d,8464a5359d8df9d6636355b391b8748d856bc61b,elaine,TW,,Gaming Talk Shows
2015-01-01 8:37:07,cf016572654683aee7c977ec4d9992d9eac713c8,2eb27df1885d1cd9527f7340f1232bd57570e832,morty,GB,,Heroes of the Storm
2015-01-01 22:38:56,207db2308371fbef9d3da8c1b3c04cd342e6dc65,f4d2ac73dd1ef012bc8ee7443a582952bc3affd5,george,US,android,DayZ
2015-01-01 18:21:09,8acf9a0c8cd1cdd1ac85eed637273efb191be56a,dc336e36735a6053c8ea105c5b12b464880d2253,jerry,DE,,Dota 2
2015-01-01 11:45:34,0b1f4bcb1441c2a6ffcf5c3b64c14b0030040038,2d221a7c0ffb2c8e6387829c5b6e420894442630,estelle,,,Dota 2
2015-01-01 13:08:11,9a91f6a7ea8e02ff73f4f32dd3dde2667138d8a4,31e9587c8f363e592e40590ed23174c06a9d3e5d,kramer,GB,iphone_t,Counter-Strike: Global Offensive
2015-01-01 12:10:51,afa89092e98f86b18d5b7bd735f398e50d39afb6,270fe48faee4dec90c71d52d7fb93473c8dc8ac8,estelle,SE,,Dota 2
2015-01-01 2:31:01,f447a48aaa56bbda2fa0fa01d3a397851f5abce7,466c6923dcec743ee8cfbeafac8276efb607aeb1,frank,US,android,League of Legends
2015-01-01 15:14:17,7d60d4c3834f619847285fd1ede9881c05e6ae27,fcf2b0094e0cc9840cfd2d45f95f710103385543,kramer,SE,ipad_t,Agar.io
2015-01-01 19:00:21,5345d5cb775eea1a928a5f22cef609aaa2ca203c,758652bf3e8c1b42a739d757c07dd0b7eefb8ac2,frank,US,,League of Legends
2015-01-01 12:17:39,b1a1a3cee08fadf38b811cca96113d0ae189ad6b,4a730c663ff6b149bd329a278eb9e9f01c7df7ee,estelle,,,Dota 2
2015-01-01 12:28:35,afa89092e98f86b18d5b7bd735f398e50d39afb6,270fe48faee4dec90c71d52d7fb93473c8dc8ac8,estelle,SE,,Dota 2
2015-01-01 17:36:59,4c8488f9016a441658119649cdab984a4961c4e6,f3bd690cff3d86f2cbc2021f0fa577d32988003d,helen,US,,Hearthstone: Heroes of Warcraft
2015-01-01 3:57:44,3a48ea7bf89da38fae7d31fbe399e929fd2b2ec1,bdb27bc37326bd7f6bf334e844606bf08e4c430f,frank,IL,,League of Legends
2015-01-01 4:15:50,3a48ea7bf89da38fae7d31fbe399e929fd2b2ec1,bdb27bc37326bd7f6bf334e844606bf08e4c430f,frank,IL,,League of Legends
2015-01-01 17:41:00,721ec767b80ed325e3b06a0ebee5b65f7251f409,3c5f1aa1a7bcd07a385dc1bd7b9b45a61460cfe8,jerry,UA,,Dota 2
2015-01-01 20:05:48,a6bf3886412883f3b96a55e01985b02160315709,7cb8db804b7dc38046b9f5bd7cd7d6f4ce704da1,newman,US,android,The Binding of Isaac: Rebirth
2015-01-01 11:37:41,22b925a80285fbde2ac398865cd36e8eddb81007,41040d661933bddf59f938ebdfdf178c79eebfd1,estelle,IN,,Dota 2
2015-01-01 15:05:18,47bf8bf6232dec25dc318ad002a6ac60d698fe0c,6c4578a48f92333a4e0c593ee0b0fe3c9bc74826,helen,US,ipad_t,Hearthstone: Heroes of Warcraft
2015-01-01 12:33:44,1a7b7e517778cbe703640de34c216dbfe894fcd1,93e69bf9f548d21373e417b1be07ab0e7239953a,kramer,NL,,Counter-Strike: Global Offensive
2015-01-01 13:38:34,c69d76c7a5cb5b9f51aa81e034f56738089c6750,4965e33b7ee4adb0ab587fa321364657a18640f1,estelle,MY,,Dota 2
2015-01-01 17:35:07,1df855966437bea97618a4abed210d05c1c7b492,88c87f5864f12a19870b9acfea9f639588d54d7e,frank,CA,,League of Legends
2015-01-01 11:16:24,44c4929ef5730fc9e8ef30a5218abae35a7d6821,d7bedd86f850073b0dc97ac03f0a3ba20fdd8198,estelle,CH,,Dota 2
2015-01-01 20:05:21,ef18983c4b65515e659ac4b511d1dbd8c5dd7889,c64872efac8ceea5b4dac308856c29da1813af8f,newman,US,,The Binding of Isaac: Rebirth
2015-01-01 19:49:33,e75756192f50e22ca5976ef52b30d290d39036ed,79049bb1dc6d3ef65b63c5c42eb5ecce6a528ee5,frank,US,,League of Legends
2015-01-01 11:16:13,1756440a219507341732545ed26b3cd8b591c92f,757d3bf3ed71134429b458e743e0ec16ca67dacc,estelle,PE,,Dota 2
2015-01-01 21:55:18,a722631c5b2ddce9e74eebc4c85f2f853b803e16,32102a6e290502fce57d5ef69ce8bf4b01606d90,george,US,ipad_t,DayZ
2015-01-01 13:27:19,48d636febb90c49ad748ea2f93e234377b21d611,a2c71f0242808052948e3a415c47ebb1b11a441e,kramer,TR,,Counter-Strike: Global Offensive
2015-01-01 20:04:29,a918018386567633957d18a3e217bdd500147d03,471a0c57752d8d8fce461238de2dd601d28c3c46,helen,,,Hearthstone: Heroes of Warcraft
2015-01-01 16:10:55,3c0ae271068177b565f727ea9a11dcd8a17ef9f5,d4ca0898ad974ce1c5ad7a6929ae9f1dd10764b3,frank,SE,,League of Legends
2015-01-01 11:12:59,8e4887a9af78bfeda971a8a87ca4fbb4fbbc1e65,12fcae6bf32bebf46efde9d45a4e8f186de1de46,morty,US,,Heroes of the Storm
2015-01-01 17:14:53,3b59871c30a56409d4a13eed5e7aa6fb31f65ba9,f8087da62556d092c78684a05e0a56347ac8fd2f,frank,US,,League of Legends
2015-01-01 19:39:45,9be43c1dd21e22392305b903163b2de86959b421,6ff62f5258eb38d7745554237f0bfeee13d52262,george,US,,DayZ
2015-01-01 17:27:10,330aadb0b141593ad15154b06c79cde4537dec33,52e21e359cbc86dc7ea740bff8cc6ab08983d800,kramer,US,iphone_t,Agar.io
2015-01-01 15:07:14,15ae1f67f977c475c4a5a148abe7eecba9a2e97a,b811ed5ac6c0a5d0498c32378bcd0ea37cf19701,kramer,GB,,Agar.io
2015-01-01 10:43:20,9a056c1df08d022ff1a45dc1522308f86a1b0dc3,3c501a6fa971015033d5ca6c5257ad84065ba827,elaine,TW,android,Gaming Talk Shows
2015-01-01 2:17:38,98aa11d21fc3ee9a61f9731cf192d1a9cd00580f,64bcdf18bab9c187b605240830f2fa4c7992bd9c,elaine,TW,,Gaming Talk Shows
2015-01-01 7:06:04,f43f484710babf8056f74bb17f7e762859d45535,5ffeaaba236139073001a3e7d978b2d519aa3e93,susan,RU,,World of Tanks
2015-01-01 0:34:12,1d17a648a6dbc8bc52c0ccc9c9301f64bf04dbaf,fd30aa4bb20d335ec8014aaee2fe43b52d07655b,elaine,TW,,Devil May Cry 4: Special Edition
2015-01-01 1:00:02,c2d88bf381edd2351389a267da6b413f6fb25931,ae740279afe2437ebd19dd9538305cdaa7ec49f0,frank,,,League of Legends
2015-01-01 23:33:05,e4665947d1a42ceb4e03d232d5ab5a516aaa9da2,78e69da7b8d8d4401850f348d5273a2a62a13db5,frank,DE,,League of Legends
2015-01-01 13:28:39,6b6db2bcdad85cb0d437a0e3a556c7db0fe09a39,3b5e53b3d6c134028909ff96821edfbe18d10e8c,estelle,IT,,Dota 2
2015-01-01 3:12:25,93e31b04b7044df7f8cc5cc9e9a76e223a2dc7c0,97d227aac5967073dc824f157f24e334ce7c6ad1,frank,DE,,League of Legends
2015-01-01 10:34:02,d3a3dd93dc1432a5a366ce7fea01bc9ebcce0e8f,7e299d5e2dd20740b7ab7135c382641335f989e5,elaine,TW,,Gaming Talk Shows
2015-01-01 14:47:27,24ea820661c5b44b2ad453094ffbe29cf7d1a82b,012174f6da267ffa4aea3f5805cbf433bb8ce887,susan,RU,android,World of Tanks
2015-01-01 3:27:56,f1cb54375d87d01e3bf5e59ec0a7c5e96c4a1ec0,4816d32b115b4d0f44437bc564e66c048fa54b46,frank,GB,,League of Legends
2015-01-01 20:47:24,452da4279c6545f037e6ab797fb1e84833d26b60,691139537c5c11290433c457a286c56be1bdbaf8,frank,US,,League of Legends
2015-01-01 0:01:04,d4021d4e9233b3e33428866fa2f517942a1108a6,05e3ab4e91de6b010a52d57ae7f99e29aec233c8,frank,US,iphone_t,League of Legends
2015-01-01 12:10:20,be14adb39f87ce6df334cb2b304a87a94a42adfe,47943454eb9dfbf5557937654caedab88003d8d5,kramer,GB,iphone_t,Counter-Strike: Global Offensive
2015-01-01 15:56:37,84882e832e0c1ef1e69acb840db7f48164b6c84e,466332d252eee7fcaca60b3606d143384a58bae4,newman,GB,,SpeedRunners
2015-01-01 16:14:42,e20bc726f4fff2f2b409484945228c2ce4ec1522,27fb89c4cb789292207470ccefa874cc0f62a1cb,frank,CL,,League of Legends
2015-01-01 11:51:24,d3ff69fb5b279ea00a43dbc8a73e8b7bc1eff8a3,81ce3a4c058c00799f55bddc4df499d2bbc1b5ec,estelle,IS,,Dota 2
2015-01-01 18:59:49,c09fc1e4eb837beead75321c97e260543d526bbe,57d1aaa90b592f907e741bccdcfbb6ba62bbf9aa,jerry,CN,ipad_t,Dota 2
2015-01-01 12:02:00,39dea9b9d59703523ef4aa0221b31843106ffe65,da85250dfef7ade84309a4b429253211f957b5f9,estelle,US,,Dota 2
2015-01-01 20:41:38,4cf832e33ff1dc2132abb98edf7908805c0c2786,e7599685a5206f4547c06af7e44159d0475f646f,george,US,iphone_t,DayZ
2015-01-01 3:48:05,d15f066bd0f71f401442744d119d27aeae8851b5,c996cecc647efba43e0730f4c9c8ca2421a5396d,susan,RU,,World of Tanks
2015-01-01 6:04:38,9a4b20c9be213a32552b4d728a850b1127d24fbe,2d9c8b00a16b29b3b35ab993cac7a27dfbe404b0,jerry,BY,,Dota 2
2015-01-01 13:36:33,950a244975a2a660a8e6c3843bac8dd561646cdf,e6fadc1459474956a714b0a9e93096d10e84e702,estelle,SE,,Dota 2
2015-01-01 17:36:05,994bd696df269a6c7cb09ce2dd736617c64efba0,2fcac47213d0f3f52b33458a281bdcc3ba13ad14,frank,GB,,League of Legends
2015-01-01 4:14:09,52887d47544ce72fec12e1a1d1d5e633350fb35e,4c12e026ee7fceacbf76517c124cf97a1bd9e7c1,frank,RO,,League of Legends
2015-01-01 3:28:19,4ca7a6af5437e7dddc7c17555156ad6fb9596f57,1c2ad8f33a0c014aac5c62bf830721be6cc9268c,frank,PL,,League of Legends
2015-01-01 9:12:30,98e51dc299cfb1457ed2a7d52cb176d2bf2b3af2,3cf9b08f9c02551646ac350cbb2124851ca00584,elaine,TW,,Gaming Talk Shows
2015-01-01 15:28:30,b3d6c62b60750ebb7c356e6df3d5802319d78b4f,16f1be335775be36d18355c492c2ce7359e36450,kramer,RO,,Agar.io
2015-01-01 2:24:33,ed4af81939c01f6f5e95a731287ba9148c24a614,6980027c2a53e0b71a7f2ed6469212e6674345cd,elaine,TW,,Gaming Talk Shows
2015-01-01 12:43:50,1a7b7e517778cbe703640de34c216dbfe894fcd1,93e69bf9f548d21373e417b1be07ab0e7239953a,kramer,NL,,Counter-Strike: Global Offensive
2015-01-01 11:53:09,d5c95606393f2670614ea2295150bb0677428d84,219e75c937fd227103047dd0db587b2b86e2ab16,estelle,PH,,Dota 2
2015-01-01 11:44:32,8b5299f31abe308f9bab69be3035b741303de946,c4992ad9b6d114630cc610a68581e2654c7d11ce,kramer,QA,iphone_t,Counter-Strike: Global Offensive
2015-01-01 23:18:27,91c0019d2187e90c854a33978f8c595249b2d917,d4ac54bc131f1dce920187f274f65b66d0a1d92c,frank,JP,iphone_t,League of Legends
2015-01-01 20:51:36,25f603ba9f876024b5d09897975b889dfa78863b,807dcfac166afed3fabdc304156f87ceedac3718,frank,CA,android,League of Legends
2015-01-01 12:11:16,80f37035d9c96f1f5ddd577c6eb5c86b12106316,93061ddc69f610be27cf4cdf462ca25de7451b48,morty,NL,,Heroes of the Storm
2015-01-01 3:53:46,7e181696e160dd3f4d50748645c71c321a48d695,5126f4a86fb4f1d6e75b52f03b195091c686edb5,frank,DE,iphone_t,League of Legends
2015-01-01 11:24:22,4d61b9ff0b244e1caa94b1dd949b464376f2d594,b58704600dda52c714669c57602d1e531b946fbb,estelle,GB,,Dota 2
2015-01-01 18:53:53,1366ef7eb01de7d0e1a4d8954da44843fb27484e,ca85450b8cbab35c48804b4e0c9d1e2d923fa4fa,jerry,GB,,Dota 2
2015-01-01 12:27:14,3e948bd4333b07aba0a79cb3e881191745318f8d,ac9f80c418670062ce583c6031f4f47dc436f9cc,estelle,US,,Dota 2
2015-01-01 18:37:07,101258057715ac1d9ec4ea6cfeb597ba5fedb40b,ad9e345af28f7ae3114b0bee8cbb18cb50d1b82b,susan,RU,android,World of Tanks
2015-01-01 12:53:39,1a7210a2b4f57baf58da0726031121a14c7ce288,1ea31c09fc5fabe1f99740f5fb97232918dc1337,estelle,PE,,Dota 2
2015-01-01 18:31:09,4c614d960f19ec91f9bd91de9100f65d540952b9,604aaa9d0a53ed1d2ce226d6d654a6c43247cee5,frank,US,iphone_t,League of Legends
2015-01-01 19:15:42,c09fc1e4eb837beead75321c97e260543d526bbe,57d1aaa90b592f907e741bccdcfbb6ba62bbf9aa,jerry,CN,ipad_t,Dota 2
2015-01-01 19:14:00,1065e6f88d8c3c26d9b841b3482165e795838c7a,0a66531784ced50c315a6929ac509b96a4d0bef8,helen,CL,android,Hearthstone: Heroes of Warcraft
2015-01-01 5:05:33,80753a03464a3064c226c89dfa09834ef4c6fbfc,0708d5fca5e14744249a3383a9fedc5032311539,frank,US,,League of Legends
2015-01-01 11:45:42,d49b475d210f51b6519f439996d440c09f4c95b8,4f81b0cb1af0ff70ac79d957ea21c37f712f1a5c,estelle,IT,,Dota 2
2015-01-01 3:53:44,e4c0dcf52ec9cedc13d8b5ef2341528053b6938c,7a5d96aa43b0eb8acfbb609e2e2776b4c33f3cf8,frank,US,,League of Legends
2015-01-01 21:10:16,97f8fd56c2f09665ace5fd27fd143343598af2b2,f3db6a2fb03b410d36bafe28cdaf95b678afb521,george,US,,DayZ
2015-01-01 11:39:45,b5bec58b26c184f5771d7a0c96b50b81b77580ca,b0bc29893c38539fb9eabbe27873a631d82ebafb,estelle,PL,,Dota 2
2015-01-01 8:39:27,a6bcc3184f0711748203bb3f45f48724599c0839,0a8df64083ed8d43f81cf68d4d6c80f1cdb78483,morty,US,,Heroes of the Storm
2015-01-01 16:06:30,d764977e731393dea80ba470f53e839a3b02554f,4c64a4b4ba179b081220258bcf359b7d1aa1f10e,frank,US,,League of Legends
2015-01-01 23:57:00,f64e9de03efd8fe401e65a93be35b8943bec8ba5,d57a90f0deece3ca2585b88a3ccb90e87919e36a,frank,US,,League of Legends
2015-01-01 16:08:49,ac24dffca9e80286729e509266e06119fdc6a7e0,9f6a789394149b46f8bec957111d642a1ccc29f5,frank,HR,android,League of Legends
2015-01-01 18:24:19,124b83cca2822b40356df7d517451c73e16cce23,3eb8f04776652ec68e7c89fe7f0e5bfc3f31f15d,frank,US,,League of Legends
2015-01-01 3:12:01,f0f6169da0903be14766a228c5ba9898e9ba66a0,467b507d093953526f5021b60d88d3fc739d4c59,frank,US,,League of Legends
2015-01-01 19:26:39,5cf12a99c884760f5549428ea24fc8a7f20144fb,919bc746cf2914b7280303882b81bd8c49a7b5b0,helen,US,,Hearthstone: Heroes of Warcraft
2015-01-01 17:05:31,10126e8b909c337d9d42726bdd31b9d799fe6b62,bc410609b6f71b2ba2c4ddc6eaff75f4d4057d18,jerry,RU,,Dota 2
2015-01-01 7:42:56,89af4030822c0b97a0aef9b8f12ef36142594522,e0781ae9a63374bd9713e8795242ceb20decfe48,elaine,TW,,Gaming Talk Shows
2015-01-01 14:58:46,15ae1f67f977c475c4a5a148abe7eecba9a2e97a,b811ed5ac6c0a5d0498c32378bcd0ea37cf19701,kramer,GB,,Agar.io
2015-01-01 19:09:01,43ddb7989899de6da74c145662c4a4eaf1c30448,1c7864611868cfd01a9ea739249fd87e86091525,frank,US,,League of Legends
2015-01-01 3:59:06,b6a683693c84a5c64715c6adde90e56299c28938,5e17ba003844ce9089c24669447e32c4abb79c54,frank,US,,League of Legends
2015-01-01 12:28:03,9e2eb7ee0b4f0cea7f3a8d3aeed8972d894cd21d,87e473b2e6a3c6caa14818621e4b3f3108230a38,estelle,AT,,Dota 2
2015-01-01 2:17:04,6195f27544192455666dc6b294aaee60fe68f07f,24c9ed815e56580a3eabc5b079b420df2b4e97b9,elaine,TW,,Gaming Talk Shows
2015-01-01 4:25:47,3f28d484c826479e61c219fd390a9e2997593e18,a111d912e60bd948a4ab3305b4803a7de62a8a93,frank,PH,,League of Legends
2015-01-01 19:09:59,9f5608d60cc23a08ba6b9bb0796229d06d953168,95a399f5206d5907273d4c931176f88e93afc3f0,newman,US,iphone_t,The Binding of Isaac: Rebirth
2015-01-01 21:36:03,a7e9a3423c33342d9dfd7b5a4f58acf798765432,0e3551341a87bee4f4231973d4273447a82f0e33,george,US,iphone_t,DayZ
2015-01-01 1:55:38,6a74c556ae9b2f96d7327ee2042ca80b3d34c519,4daf06f58eef38f5d232771433036b8655e638e4,elaine,TW,,Gaming Talk Shows
2015-01-01 17:39:12,2a3ca5030ea6aeff10c1a73bedbf0ed798da3bbd,323c266cc474d2729c8e06b3670afe32bc153b03,newman,US,,The Binding of Isaac: Rebirth
2015-01-01 13:38:43,de62f0afb2025a021dd9edc3104a419a1c1fed5d,319219a536a08258e69690c7750425d8c71420d2,estelle,PE,,Dota 2
2015-01-01 11:04:26,d5c95606393f2670614ea2295150bb0677428d84,219e75c937fd227103047dd0db587b2b86e2ab16,estelle,PH,,Dota 2
2015-01-01 22:17:49,6fcb3cc1ad456973e30b96f3e42946d28ba98eff,20a810913f080cbbb0ff5ed36fd5088cc3369059,frank,US,iphone_t,League of Legends
2015-01-01 23:20:17,af9669668c18a8200f4b8d550fc2efd2b0bffcd5,827c3abf0bf396b9f13b41a470f072a90dadb46c,susan,RU,,World of Tanks
2015-01-01 23:37:30,302a1199e9a7495ba5c4d228950e2a08dc0669f0,1bd473eaa7ecdd7643592a8ed1ac3af2fa54cf5f,george,AR,,DayZ
2015-01-01 10:44:48,a05450ee82a7f12da70803d54475f9f71cdfc301,fdc71e1f309600bb9542d1dcb97fd1dc0d57af99,susan,RU,,World of Tanks
2015-01-01 13:14:45,637e28b968bab36f6ee23ec2938e2d19195568c2,14e26f86de7b0ab73d378f174c86a27a421eceef,morty,DK,ipad_t,Heroes of the Storm
2015-01-01 3:44:19,3e209ccd63fc495b1bc6d905fe180f2ebb556ae0,2bed5707ba205f220ff80be68663043960212135,frank,RS,ipad_t,League of Legends
2015-01-01 12:41:27,e25e85b98b6a5a8a51b770b0791d275363992a1c,a9365afab8b16a0b106199f8070fd49fbf28b39f,estelle,IN,,Dota 2
2015-01-01 18:23:48,721ec767b80ed325e3b06a0ebee5b65f7251f409,3c5f1aa1a7bcd07a385dc1bd7b9b45a61460cfe8,jerry,UA,,Dota 2
2015-01-01 3:06:22,3f3dc8e2f03203baa949ef6c458ee01728318ac1,71f5bfd8da5424f2c75fd33ac96669986c35c34b,frank,US,iphone_t,League of Legends
2015-01-01 12:07:49,f117b67db6d018064fa3144a8208cf80bf5a305f,4ee79118a89fd336a7acdce0af03b48fb19172ac,kramer,RU,,Counter-Strike: Global Offensive
2015-01-01 10:11:24,0ae7513ecd3260efaa3a0b3bde231d4984d30f26,63af7378220550fa4097cdbbd8465b7f9b1422a6,elaine,TW,,Gaming Talk Shows
2015-01-01 18:58:53,300490566f096eb1ae9364275a5fffa0a2143c30,d7ebe7eb26e6208438e46eeb6f9b382800bb8272,jerry,US,iphone_t,Dota 2
2015-01-01 4:16:19,c170e9d070bf0d4eef0fee74b5376e54b05f0243,b40a03f9e79ff1c786a94b21883645a77a36e571,frank,US,iphone_t,League of Legends
2015-01-01 2:10:42,b014ddfd6e4ae77bc379d776dab47e690548c549,26b0de69035434fd0eac9922e48ede88e5aebc32,elaine,TW,,Gaming Talk Shows
2015-01-01 13:44:28,1f163b76f2135d2ba65738ca7c48b12396b9a935,3730692dc9dae07ce289cc9410fa15b1868602ae,estelle,US,ipad_t,Dota 2
2015-01-01 13:17:08,c78a2ef5d3d4a05024b75caa5b2d90d4c83508c2,054e1a6bd39053c25be0386de49a9b0af666e0c2,estelle,CA,,Dota 2
2015-01-01 19:54:06,112b9ea35d9bca293c907c4b9b3634804906ba2e,b208209a1e3c18daa83ee9b9a1416a7a2c1f23b1,newman,US,android,The Binding of Isaac: Rebirth
2015-01-01 3:14:15,f0f6169da0903be14766a228c5ba9898e9ba66a0,467b507d093953526f5021b60d88d3fc739d4c59,frank,US,,League of Legends
2015-01-01 7:33:51,63d121a450bea841b6c4beac60d5dba42244fdb6,01ca0136379e7cef7f0d28d5d647b33104641332,elaine,TW,android,Gaming Talk Shows
2015-01-01 2:49:07,25d80cae3dc915a1909ab61295f5f77e96e11cf2,1b6edeede6f396316dbee86259a62d2d6e67dc50,susan,RU,,World of Tanks
2015-01-01 2:53:26,28917cdb949fc71547e218b684a4f5427c1d76e2,c4a9bcdfbb9b8eb10c5a3d21f76193d1b17cd827,susan,RU,,World of Tanks
2015-01-01 17:09:48,2f304141d842bd548eddcabcba277c57bec17ff6,83b6376af250de7d70b8fbe36ce67369b9355081,frank,GB,,League of Legends
2015-01-01 19:54:17,8f5d263b84a5dc3bcc82dbd5bbe2e7400c7a8812,77412112de2bbd4d44cf30db435f666fba633825,george,US,,DayZ
